,year,date,mag,lat,lon
25056,2011,2011-09-25,1,39.0164,-85.7424
25059,2011,2011-11-14,1,38.5539,-86.4801
25062,2012,2012-01-17,1,38.3302,-86.9226
25065,2012,2012-01-17,1,38.3075,-85.8888
25067,2012,2012-01-17,0,38.3306,-85.758
25069,2012,2012-01-17,1,38.2839,-85.6328
25072,2012,2012-01-17,1,38.1721,-85.6041
25075,2012,2012-01-17,2,36.7019,-86.4652
25077,2012,2012-01-17,0,36.0371,-86.4742
25080,2012,2012-02-29,2,37.6199,-85.9034
25083,2012,2012-02-29,2,37.4819,-86.1576
25085,2012,2012-02-29,2,37.5566,-85.7672
25087,2012,2012-02-29,2,37.5607,-85.7295
25090,2012,2012-02-29,1,37.1343,-85.6843
25092,2012,2012-02-29,1,35.9724,-85.8529
25096,2012,2012-02-29,0,36.0213,-85.5298
25098,2012,2012-03-02,1,34.985,-86.2552
25100,2012,2012-03-02,1,35.05,-85.5416
25103,2012,2012-03-02,4,38.4316,-86.1893
25107,2012,2012-03-02,1,38.5154,-85.8758
25109,2012,2012-03-02,2,37.8345,-86.7814
25112,2012,2012-03-02,0,35.2116,-86.7422
25115,2012,2012-03-02,0,37.8815,-86.2367
25116,2012,2012-03-02,1,36.8685,-86.3141
25117,2011,2011-02-24,2,36.0871,-86.6163
25118,2012,2012-03-02,1,35.0475,-85.5362
25119,2011,2011-02-24,2,36.1188,-86.4179
25121,2012,2012-03-02,2,36.2898,-85.4929
25122,2011,2011-02-27,1,39.9509,-85.8192
25123,2012,2012-03-23,1,38.0855,-85.6225
25124,2011,2011-02-28,1,38.3344,-85.6886
25125,2011,2011-02-28,2,35.3094,-86.105
25126,2012,2012-05-01,1,39.9679,-86.7835
25128,2012,2012-09-01,0,39.7876,-86.1762
25129,2011,2011-02-28,1,34.99,-86.5048
25130,2011,2011-02-28,0,35.0003,-85.7147
25131,2012,2012-09-17,0,35.4472,-86.3374
25132,2011,2011-03-23,2,35.96,-85.639
25133,2012,2012-10-01,0,35.49,-86.49
25134,2012,2012-10-01,0,36.007,-86.1394
25135,2011,2011-03-23,0,35.7189,-86.4354
25136,2012,2012-10-01,1,36.1738,-86.087
25138,2011,2011-03-24,1,36.099000000000004,-86.09299999999999
25139,2013,2013-01-13,0,35.7164,-86.6692
25140,2011,2011-04-04,1,37.0944,-86.6947
25141,2013,2013-01-30,0,38.6116,-86.6098
25142,2011,2011-04-04,1,37.3831,-86.5611
25143,2013,2013-01-30,0,37.9377,-86.1042
25145,2011,2011-04-04,1,37.4258,-86.4894
25146,2013,2013-01-30,1,36.4798,-86.8111
25148,2011,2011-04-04,1,35.9774,-86.65700000000001
25149,2013,2013-01-30,0,36.3561,-86.7671
25150,2011,2011-04-04,1,36.7086,-85.6086
25151,2011,2011-04-19,1,40.1362,-86.6336
25152,2013,2013-01-30,0,36.2115,-86.7689
25153,2011,2011-04-19,1,40.3945,-85.7099
25154,2013,2013-01-30,1,36.5122,-86.7177
25155,2011,2011-04-19,1,40.4519,-85.537
25156,2013,2013-01-30,0,38.1286,-85.9146
25158,2011,2011-04-19,2,38.3244,-86.8761
25159,2013,2013-01-30,0,35.926,-86.863
25160,2013,2013-01-30,0,36.3336,-86.5463
25161,2011,2011-04-19,1,38.3036,-86.8425
25162,2011,2011-04-19,2,38.5958,-86.6819
25163,2013,2013-01-30,2,36.2208,-86.5461
25165,2011,2011-04-19,1,38.4689,-86.6017
25166,2013,2013-01-30,0,36.3974,-86.3425
25167,2011,2011-04-19,1,38.4403,-86.6147
25168,2013,2013-01-30,0,36.4594,-86.3364
25170,2013,2013-01-30,2,37.0272,-86.241
25172,2011,2011-04-19,0,38.4997,-86.5033
25173,2011,2011-04-19,0,37.9114,-86.4269
25174,2013,2013-01-30,1,36.282,-86.33
25175,2013,2013-01-30,1,35.739000000000004,-86.70299999999999
25176,2011,2011-04-19,1,38.5856,-86.2558
25177,2011,2011-04-19,0,38.5842,-86.2358
25178,2013,2013-01-30,1,37.0671,-86.1368
25179,2011,2011-04-19,0,38.6381,-86.0828
25180,2013,2013-01-30,0,36.4876,-86.1527
25181,2013,2013-01-30,1,36.9433,-86.057
25182,2013,2013-01-30,0,36.5488,-85.9216
25183,2013,2013-01-30,0,35.8431,-86.0758
25184,2013,2013-01-30,1,35.0987,-86.7846
25185,2013,2013-01-30,0,35.4868,-86.0789
25186,2013,2013-03-18,0,35.5844,-86.6593
25188,2013,2013-03-18,0,35.7059,-86.3512
25189,2013,2013-04-19,1,35.2169,-86.4448
25190,2013,2013-04-19,1,35.2279,-86.3916
25192,2013,2013-05-21,0,39.8483,-86.7255
25241,2011,2011-04-19,0,38.2285,-86.1266
25244,2011,2011-04-19,0,38.6492,-85.9358
25248,2011,2011-04-19,0,38.6878,-85.7708
25253,2011,2011-04-19,0,38.3247,-85.7303
25256,2011,2011-04-19,1,38.3256,-85.7328
25257,2011,2011-04-20,1,36.7364,-86.6439
25258,2011,2011-04-22,0,38.9848,-85.8968
25260,2011,2011-04-26,2,37.555,-86.2394
25263,2011,2011-04-26,0,37.5542,-86.2364
25264,2011,2011-04-26,1,37.6119,-85.8667
25266,2011,2011-04-27,2,35.0022,-86.6981
25267,2013,2013-05-21,0,39.8734,-86.6666
25268,2013,2013-06-09,1,35.23,-86.1291
25270,2011,2011-04-27,1,35.6899,-86.6962
25271,2013,2013-06-09,0,35.3061,-85.9859
25272,2013,2013-06-10,2,36.713,-86.9166
25274,2011,2011-04-27,0,35.736999999999995,-86.5626
25275,2013,2013-06-26,1,37.9888,-86.7921
25276,2011,2011-04-27,0,35.83,-86.46
25277,2011,2011-04-27,2,35.4,-86.2739
25278,2013,2013-06-26,2,37.6212,-85.7988
25280,2011,2011-04-27,0,36.1752,-86.0066
25281,2013,2013-11-17,1,40.2874,-86.8107
25282,2013,2013-11-17,2,40.3263,-86.3946
25283,2011,2011-04-27,0,35.5267,-85.9974
25285,2013,2013-11-17,2,40.4639,-86.1266
25287,2013,2013-11-17,2,40.0176,-86.53399999999999
25289,2013,2013-11-17,1,40.0769,-86.3762
25290,2013,2013-11-17,1,38.8741,-86.5057
25292,2013,2013-11-17,1,40.211,-86.0327
25293,2013,2013-11-17,1,37.1646,-86.9048
25295,2013,2013-11-17,1,36.5862,-86.6901
25296,2013,2013-11-17,0,36.5875,-86.522
25298,2013,2013-11-17,0,35.222,-86.6418
26083,2011,2011-04-25,1,37.0444,-88.1521
26084,2011,2011-04-25,1,37.0756,-88.1021
26085,2011,2011-04-26,3,36.6625,-87.5071
26086,2011,2011-04-26,2,38.1102,-87.3017
26087,2011,2011-04-26,1,38.247,-87.2612
26088,2011,2011-04-26,0,36.9583,-87.77
26089,2011,2011-04-26,0,37.2505,-87.4543
26090,2011,2011-04-27,1,34.9406,-88.0564
26091,2011,2011-04-27,1,35.4121,-87.3206
26092,2011,2011-04-27,0,39.0842,-87.3997
26093,2011,2011-04-27,2,35.0248,-88.2735
26094,2011,2011-05-07,0,39.9017,-87.9001
26095,2011,2011-05-23,1,37.7044,-88.2977
26096,2011,2011-05-23,2,36.5497,-87.8276
26098,2011,2011-05-25,0,40.1676,-88.3339
26100,2011,2011-05-25,1,38.6764,-88.3688
26102,2011,2011-05-25,0,38.7447,-88.131
26105,2011,2011-05-25,2,38.9618,-87.7422
26108,2011,2011-05-25,2,38.1387,-87.6755
26110,2011,2011-05-25,1,39.4944,-87.4483
26111,2011,2011-05-25,2,38.31,-87.26
26114,2011,2011-05-25,1,38.3072,-87.25
26119,2011,2011-05-25,0,39.6498,-87.1772
26122,2011,2011-05-25,1,38.3221,-87.22
26126,2011,2011-05-25,1,39.7467,-87.1431
26127,2011,2011-05-25,2,38.299,-86.9336
26128,2011,2011-05-25,1,38.4824,-86.9452
26130,2011,2011-05-25,0,36.5903,-88.1422
26131,2011,2011-06-26,1,38.3331,-87.0275
26133,2011,2011-09-25,2,37.1725,-87.3822
26135,2011,2011-09-25,1,36.7505,-87.5445
26136,2012,2012-01-17,0,38.2794,-86.9999
26139,2012,2012-01-22,2,38.0331,-88.3652
26142,2012,2012-01-22,1,38.3299,-88.0765
26146,2012,2012-01-22,1,36.5,-88.32
26149,2012,2012-01-22,1,35.585,-88.3925
26155,2012,2012-01-23,0,36.9858,-87.1818
26157,2012,2012-02-29,1,37.9073,-87.545
26159,2012,2012-02-29,1,37.9434,-87.4148
26163,2012,2012-02-29,0,37.3434,-87.493
26166,2012,2012-02-29,2,37.2015,-87.1722
26169,2012,2012-02-29,1,37.1984,-87.1882
26170,2012,2012-03-02,0,38.0378,-88.1708
26174,2012,2012-03-02,2,38.083,-87.8494
26178,2012,2012-03-02,0,38.0924,-87.5707
26179,2012,2012-03-02,2,37.7451,-87.9085
26181,2012,2012-03-02,0,37.7242,-87.5804
26185,2012,2012-03-02,0,37.5108,-87.7068
26189,2012,2012-03-02,0,37.7615,-87.0509
26190,2012,2012-03-02,1,36.0973,-87.1214
26201,2012,2012-04-26,0,35.931,-86.8954
26206,2012,2012-05-01,0,39.333,-87.1948
26216,2012,2012-05-01,0,40.024,-88.0801
26217,2012,2012-05-01,0,40.0857,-87.635
26221,2012,2012-05-01,0,40.0128,-87.1888
26226,2012,2012-05-06,0,40.4572,-87.7268
26232,2013,2013-01-12,2,37.2784,-88.3739
26237,2013,2013-01-30,2,36.68,-87.56
26257,2013,2013-01-30,1,36.7342,-87.48
26264,2013,2013-01-30,2,37.0595,-87.0544
26267,2013,2013-01-30,1,35.9676,-87.8028
26269,2013,2013-01-30,2,35.7771,-87.6505
26271,2013,2013-01-30,1,35.4324,-87.7834
26274,2013,2013-01-30,0,36.0804,-87.2217
26275,2013,2013-01-30,0,36.2761,-87.0583
26276,2013,2013-01-30,2,36.4389,-86.9095
26278,2013,2013-01-30,0,36.3273,-86.915
26279,2013,2013-01-30,0,35.8841,-87.1233
26281,2013,2013-03-18,1,36.1859,-87.6281
26283,2013,2013-03-18,0,35.4953,-86.9464
26285,2013,2013-04-18,0,40.4563,-88.3207
26286,2013,2013-05-09,0,39.3759,-87.4145
26288,2013,2013-05-09,0,39.388000000000005,-87.3101
26289,2013,2013-05-17,0,34.9546,-86.8794
26290,2013,2013-05-31,1,40.0232,-87.5961
26292,2013,2013-06-26,1,38.45,-87.1
26297,2013,2013-07-01,0,38.3963,-87.8887
26299,2013,2013-07-02,0,38.45,-88.2781
26304,2013,2013-07-06,0,36.8525,-87.9311
26306,2013,2013-10-31,0,37.0026,-88.3491
26308,2013,2013-11-17,1,38.8547,-88.0877
26310,2013,2013-11-17,3,39.8413,-88.3291
26317,2013,2013-11-17,3,40.2351,-88.1663
26380,2013,2013-11-17,1,39.8326,-88.2655
26383,2013,2013-11-17,2,39.9445,-87.9026
26384,2013,2013-11-17,2,40.1017,-87.5307
26388,2013,2013-11-17,2,38.425,-88.1666
26393,2013,2013-11-17,2,40.1163,-87.2456
26409,2013,2013-11-17,2,38.419000000000004,-88.1483
26431,2013,2013-11-17,2,38.4892,-87.9229
26436,2013,2013-11-17,1,40.1713,-86.9572
26448,2013,2013-11-17,0,40.3012,-86.9224
26458,2013,2013-11-17,2,40.3013,-86.9467
26468,2013,2013-11-17,2,38.5374,-87.6121
26486,2013,2013-11-17,2,38.641999999999996,-87.2224
26492,2013,2013-11-17,3,37.7006,-87.9403
26501,2013,2013-11-17,1,37.1507,-87.9085
26505,2013,2013-11-17,3,37.1533,-87.4898
26509,2013,2013-11-17,1,37.1588,-87.2682
26512,2013,2013-12-21,0,36.7343,-88.3178
26586,2011,2011-02-24,2,36.8956,-87.618
26589,2011,2011-02-24,2,35.6643,-88.23700000000001
26591,2011,2011-02-28,1,38.27,-87.7906
26594,2011,2011-02-28,2,38.34,-87.54
26597,2011,2011-02-28,0,38.4355,-87.1
26599,2011,2011-02-28,2,38.34,-87.0
26603,2011,2011-04-04,1,37.1855,-87.18
26606,2011,2011-04-04,2,36.7835,-87.3969
26610,2011,2011-04-04,1,36.0841,-87.8069
26613,2011,2011-04-04,1,36.0952,-87.539
26618,2011,2011-04-04,0,36.2514,-87.0721
26621,2011,2011-04-15,0,36.83,-87.87
26623,2011,2011-04-15,1,36.8516,-87.84299999999999
26629,2011,2011-04-19,1,39.8245,-87.6562
26633,2011,2011-04-19,0,40.3064,-87.7006
26756,2011,2011-04-19,1,39.8979,-87.4796
26763,2011,2011-04-19,1,40.3661,-87.5862
26772,2011,2011-04-19,1,40.3453,-86.8953
26775,2011,2011-04-19,2,37.9925,-88.134
26776,2011,2011-04-19,2,38.3268,-88.3021
26779,2011,2011-04-19,1,38.0956,-88.1012
26781,2011,2011-04-19,2,38.35,-87.9475
26789,2011,2011-04-19,1,38.53,-87.7866
26797,2011,2011-04-19,1,38.5301,-87.5332
26804,2011,2011-04-19,1,38.18,-87.47
26813,2011,2011-04-19,1,38.43,-87.0397
26818,2011,2011-04-19,0,38.3353,-86.95
26824,2011,2011-04-19,0,38.4819,-86.9339
26830,2011,2011-04-22,2,37.5892,-87.8407
26840,2011,2011-04-22,0,37.82,-87.24
26844,2011,2011-04-25,1,36.7579,-87.4168
26849,2011,2011-04-25,0,36.7178,-88.3136
27037,2011,2011-02-24,0,36.5602,-89.1789
27043,2011,2011-02-24,1,36.5256,-88.889
27048,2011,2011-02-27,1,38.8669,-89.5493
27056,2011,2011-02-28,0,38.423,-89.5574
27061,2011,2011-02-28,2,38.444,-89.4215
27062,2011,2011-02-28,2,38.9221,-88.9293
27063,2011,2011-02-28,1,39.0163,-88.8341
27074,2011,2011-02-28,2,38.9964,-88.8072
27088,2011,2011-04-04,1,36.9944,-89.012
27092,2011,2011-04-04,2,37.02,-88.98
27097,2011,2011-04-04,0,37.0889,-88.8091
27101,2011,2011-04-19,2,39.4614,-89.6483
27106,2011,2011-04-19,2,39.2476,-89.6611
27111,2011,2011-04-19,1,39.5464,-89.4616
27121,2011,2011-04-19,0,39.3765,-89.5106
27130,2011,2011-04-19,1,39.5717,-89.2741
27136,2011,2011-04-19,0,37.9,-89.26299999999999
27139,2011,2011-04-19,1,37.8577,-89.1356
27141,2011,2011-04-19,1,38.0029,-88.92
27144,2011,2011-04-19,1,38.5233,-89.0708
27152,2011,2011-04-19,1,38.3476,-88.9352
27153,2011,2011-04-19,1,38.3147,-88.7304
27163,2011,2011-04-19,1,38.0386,-88.45200000000001
27166,2011,2011-04-22,2,38.7034,-89.7144
27187,2011,2011-04-23,2,37.0728,-89.2284
27203,2011,2011-04-23,1,37.05,-89.0554
27206,2011,2011-04-23,2,36.8802,-89.0328
27218,2011,2011-04-23,1,37.1849,-88.7949
27224,2011,2011-04-25,1,36.3961,-88.8048
27237,2011,2011-04-25,0,35.7116,-88.5085
27241,2011,2011-04-26,0,35.3815,-88.9926
27244,2011,2011-04-26,0,35.4285,-88.5879
27247,2011,2011-05-25,1,39.857,-88.8445
27250,2011,2011-05-25,1,39.8804,-88.7739
27253,2011,2011-05-25,0,40.311,-88.8986
27258,2011,2011-05-25,1,40.3601,-88.8209
27259,2011,2011-05-25,1,37.5328,-89.5413
27264,2011,2011-05-25,2,38.3605,-89.1238
27265,2011,2011-05-25,0,37.08,-89.54
27267,2011,2011-05-25,1,37.4834,-89.243
27269,2011,2011-05-25,1,37.0749,-89.1764
27272,2011,2011-05-25,1,37.2047,-89.1807
27278,2011,2011-05-25,2,37.22,-88.99
27281,2011,2011-05-25,0,36.7287,-88.4096
27286,2011,2011-06-15,0,39.4376,-88.4855
27298,2011,2011-06-15,0,39.2905,-88.5777
27300,2011,2011-06-19,1,37.9723,-89.2521
27308,2012,2012-02-29,2,37.5,-89.73
27312,2012,2012-02-29,2,37.63,-89.05
27313,2012,2012-02-29,4,37.6945,-88.65
27316,2012,2012-02-29,2,37.11,-89.2
27322,2012,2012-03-23,0,37.3264,-89.5046
27326,2012,2012-03-23,1,37.5177,-89.5226
27330,2012,2012-03-23,0,37.7599,-89.2742
27335,2012,2012-03-23,1,37.9472,-89.1812
27340,2012,2012-03-23,2,38.273,-88.814
27345,2012,2012-03-23,0,38.5766,-88.78
27350,2012,2012-04-26,2,35.3789,-88.708
27356,2012,2012-05-01,0,39.9821,-88.4897
27361,2012,2012-05-01,1,39.9767,-88.43799999999999
27373,2012,2012-06-04,2,36.9736,-89.43
27380,2012,2012-07-31,0,40.4411,-88.3735
27389,2012,2012-09-25,1,38.4475,-89.5425
27394,2012,2012-10-14,1,36.7354,-88.6631
27401,2013,2013-01-29,0,37.97,-89.11
27415,2013,2013-01-29,2,37.8424,-88.6174
27420,2013,2013-01-29,0,36.5927,-88.4261
27425,2013,2013-04-18,0,36.5479,-88.7334
27434,2013,2013-04-18,0,36.6065,-88.6542
27445,2013,2013-04-18,0,36.8578,-88.52
27450,2013,2013-04-27,1,35.3746,-89.4956
27454,2013,2013-05-09,0,39.5158,-89.1932
27462,2013,2013-05-31,1,39.8586,-88.9856
27467,2013,2013-06-29,0,39.5781,-88.4143
27475,2013,2013-10-05,0,36.2344,-89.2485
27477,2013,2013-10-31,0,37.2956,-89.5108
27479,2013,2013-10-31,1,37.3168,-89.27
27480,2013,2013-10-31,1,36.8079,-89.6258
27704,2013,2013-10-31,1,37.6055,-88.83
27706,2013,2013-10-31,1,37.3321,-88.9701
27708,2013,2013-10-31,1,36.9038,-88.8899
27712,2013,2013-10-31,0,36.9605,-88.9358
27715,2013,2013-10-31,1,36.9447,-88.7089
27720,2013,2013-10-31,0,36.9773,-88.5156
27723,2013,2013-10-31,1,37.0251,-88.54299999999999
27726,2013,2013-11-17,1,38.7099,-89.5175
27732,2013,2013-11-17,4,38.42,-89.45
27737,2013,2013-11-17,1,38.48,-89.245
27752,2013,2013-11-17,1,39.3968,-89.0791
27762,2013,2013-11-17,2,38.9965,-88.929
27774,2013,2013-11-17,1,39.7499,-88.5981
27784,2013,2013-11-17,1,38.2779,-88.7577
27790,2013,2013-11-17,3,37.0209,-89.7338
27793,2013,2013-11-17,2,38.37,-88.53
27795,2013,2013-11-17,3,37.098,-88.8781
28698,2011,2011-02-27,1,38.6191,-90.7161
28705,2011,2011-02-27,1,38.6101,-90.6965
28709,2011,2011-02-27,1,38.6214,-90.6909
28714,2011,2011-02-27,1,38.6092,-90.6859
28719,2011,2011-02-27,1,38.6164,-90.6624
28724,2011,2011-02-27,1,38.7138,-90.1643
28728,2011,2011-02-27,1,38.7807,-89.9818
28733,2011,2011-02-27,1,38.775,-89.9019
28736,2011,2011-02-27,2,38.7308,-89.9266
28742,2011,2011-04-15,1,40.2132,-89.9536
28747,2011,2011-04-15,0,39.9704,-89.7098
28750,2011,2011-04-15,1,39.9988,-89.6946
28755,2011,2011-04-19,3,39.4427,-89.825
28759,2011,2011-04-19,1,37.2041,-90.35
28763,2011,2011-04-19,0,37.4947,-90.0228
28766,2011,2011-04-19,0,37.13,-89.8708
28769,2011,2011-04-22,4,38.7364,-90.4863
28772,2011,2011-04-22,1,37.0674,-90.5611
28775,2011,2011-04-22,2,38.3493,-90.1548
28778,2011,2011-04-22,1,38.3599,-90.0468
28781,2011,2011-04-23,0,36.7924,-90.0024
28784,2011,2011-04-23,1,36.5503,-90.5258
28787,2011,2011-04-25,1,37.1278,-90.5339
28790,2011,2011-04-25,1,37.2112,-90.3706
28794,2011,2011-04-25,1,37.4893,-89.9587
28799,2011,2011-04-27,0,35.7381,-90.6949
28804,2011,2011-04-27,2,35.7699,-90.6161
28807,2011,2011-04-27,1,35.8025,-90.5074
28811,2011,2011-04-27,0,36.6319,-90.4242
28815,2011,2011-04-27,0,35.8691,-90.3734
28818,2011,2011-04-27,0,37.18,-89.7063
28820,2011,2011-05-23,0,37.5803,-89.6602
28824,2011,2011-05-25,3,36.8147,-90.8492
28830,2011,2011-05-25,1,37.5386,-90.3187
28834,2011,2011-05-25,1,37.0555,-90.7
28837,2011,2011-05-25,1,37.3491,-90.3785
28838,2011,2011-05-25,1,37.3895,-90.3104
28841,2011,2011-05-25,0,37.6376,-90.0967
28846,2011,2011-05-25,0,36.5304,-90.7094
28848,2011,2011-05-25,0,36.75,-90.44
28850,2011,2011-05-25,1,37.4094,-90.1676
28853,2011,2011-05-25,0,35.0118,-90.4947
28856,2011,2011-05-25,1,35.1394,-90.1807
28859,2011,2011-06-10,0,40.2281,-90.634
28861,2011,2011-06-13,1,36.0541,-90.4205
28867,2012,2012-02-29,2,37.3983,-90.5331
28872,2012,2012-02-29,2,37.4689,-89.9047
28876,2012,2012-02-29,3,36.9,-90.1891
28884,2012,2012-02-29,1,37.03,-89.8119
28889,2012,2012-03-02,0,38.5528,-89.6933
28894,2012,2012-04-05,0,36.299,-89.7481
28901,2012,2012-04-05,0,36.2993,-89.7007
28906,2012,2012-04-05,0,36.4351,-89.7013
28911,2012,2012-08-31,0,38.7787,-90.1336
28917,2012,2012-08-31,0,39.2823,-90.4076
28920,2012,2012-08-31,1,39.6112,-90.0419
28923,2012,2012-08-31,0,39.6371,-90.0916
28926,2012,2012-08-31,0,38.8178,-90.6671
28930,2012,2012-09-01,2,36.4075,-90.6526
28934,2012,2012-09-01,0,36.4478,-90.5853
28937,2012,2012-09-01,0,36.8022,-90.2868
28939,2012,2012-09-01,0,36.6,-90.25
28942,2012,2012-09-01,0,36.0903,-90.2149
28945,2012,2012-12-09,1,36.7928,-90.7268
28947,2013,2013-01-29,1,36.6933,-90.7598
28949,2013,2013-01-29,2,36.76,-90.26
28952,2013,2013-01-29,1,37.1847,-89.7693
28954,2013,2013-01-29,1,37.3309,-89.7318
28956,2013,2013-04-10,2,38.7608,-90.4297
28959,2013,2013-04-10,0,38.6099,-90.2867
28962,2013,2013-04-10,0,36.6886,-90.3234
28964,2013,2013-04-10,0,36.8005,-90.1256
28965,2013,2013-05-20,2,39.071999999999996,-89.7264
28983,2013,2013-05-31,1,35.6159,-89.7031
28984,2013,2013-05-31,3,38.6867,-90.7498
28985,2013,2013-05-31,1,38.4013,-90.7322
28986,2013,2013-05-31,3,38.8009,-90.1493
28987,2013,2013-05-31,2,39.1287,-89.8272
28988,2013,2013-05-31,1,39.3309,-89.6815
28989,2013,2013-10-31,1,36.5862,-90.7416
28990,2013,2013-10-31,1,36.6338,-90.47
28991,2013,2013-10-31,1,36.6954,-90.2691
28992,2013,2013-10-31,1,37.25,-89.9482
28993,2013,2013-10-31,1,36.7312,-90.0338
28994,2013,2013-10-31,1,37.2807,-89.7086
28995,2013,2013-10-31,2,36.7332,-89.85
28996,2013,2013-10-31,1,35.7476,-90.3763
28997,2013,2013-11-17,0,39.2346,-89.7255
28998,2013,2013-11-17,0,37.6095,-89.6558
28999,2013,2013-12-21,2,34.907,-90.559
29888,2011,2011-02-27,1,39.6669,-92.0356
29889,2011,2011-02-27,0,39.6573,-92.0353
29890,2011,2011-02-27,0,39.4786,-91.2125
29891,2011,2011-02-27,0,39.4972,-91.2872
29892,2011,2011-02-27,1,38.4062,-91.8152
29893,2011,2011-02-27,1,38.5009,-91.4039
29894,2011,2011-02-27,1,38.5769,-90.9395
29895,2011,2011-04-15,1,39.3361,-91.1328
29896,2011,2011-04-19,1,39.2965,-91.2967
29897,2011,2011-04-19,0,39.363,-90.9018
29898,2011,2011-04-22,1,38.7362,-90.9388
29900,2011,2011-04-25,2,34.8057,-92.6075
29902,2011,2011-04-25,1,35.2053,-92.4738
29904,2011,2011-04-25,1,34.9309,-91.7342
29907,2011,2011-04-25,1,35.0511,-91.9398
29910,2011,2011-04-26,1,35.1784,-92.1565
29913,2011,2011-05-23,0,36.54,-91.92
29916,2011,2011-05-25,1,38.943000000000005,-91.4702
29919,2011,2011-05-25,1,36.5709,-91.2428
29922,2011,2011-05-25,1,35.62,-91.41
29925,2011,2011-05-25,0,36.8846,-90.9057
29930,2011,2011-06-19,0,37.8646,-91.3848
29933,2011,2011-06-19,2,37.8592,-91.3555
29939,2011,2011-06-26,1,39.7007,-92.0526
29942,2011,2011-06-26,1,39.6864,-92.0426
29945,2011,2011-06-27,1,39.6047,-91.7412
29948,2011,2011-06-27,0,39.6193,-91.6991
29983,2012,2012-02-29,1,37.708,-91.87700000000001
29984,2012,2012-04-15,1,35.4434,-92.2984
29985,2012,2012-04-25,1,40.45,-91.84200000000001
29986,2013,2013-01-29,1,38.6622,-91.1273
29987,2013,2013-01-29,0,38.9113,-90.8106
29988,2013,2013-04-10,1,35.7494,-92.2844
29989,2013,2013-04-10,2,36.0054,-92.0971
29990,2013,2013-04-10,1,38.5883,-90.7869
29991,2013,2013-04-17,1,39.3775,-92.1188
29992,2013,2013-04-17,0,39.4018,-92.0592
29993,2013,2013-04-17,0,39.5863,-91.8011
29994,2013,2013-05-20,1,39.6938,-91.4486
29995,2013,2013-05-30,1,36.8588,-92.0101
29996,2013,2013-05-31,0,38.9424,-91.5188
29997,2013,2013-05-31,0,38.944,-91.50200000000001
29998,2013,2013-05-31,0,38.939,-91.46
29999,2013,2013-05-31,1,38.4095,-91.0509
30737,2011,2011-04-10,0,37.15,-93.06
30740,2011,2011-04-14,1,35.4893,-94.1774
30744,2011,2011-04-14,1,35.2759,-94.0217
30749,2011,2011-04-14,1,35.0095,-93.3579
30753,2011,2011-04-14,1,35.172,-93.294
30756,2011,2011-04-14,1,36.0066,-93.5247
30761,2011,2011-04-22,0,36.3771,-94.1991
30763,2011,2011-04-23,1,35.825,-93.5305
30768,2011,2011-04-25,1,34.9522,-92.8326
30773,2011,2011-05-01,1,35.3763,-92.5659
30777,2011,2011-05-11,0,38.0653,-94.2225
30781,2011,2011-05-11,0,38.1883,-94.0372
30786,2011,2011-05-20,0,36.0349,-94.1081
30789,2011,2011-05-22,0,39.18,-93.86
30794,2011,2011-05-22,0,39.09,-93.73
30797,2011,2011-05-22,0,39.21,-93.52
30801,2011,2011-05-22,1,39.22,-93.06
30805,2011,2011-05-22,2,37.0052,-94.1877
30809,2011,2011-05-22,2,36.8347,-93.5013
30813,2011,2011-05-24,4,35.2781,-93.9515
30818,2011,2011-05-24,3,35.4227,-93.5302
30824,2011,2011-05-25,1,37.03,-92.84
30825,2011,2011-05-25,2,38.6619,-93.22
30828,2011,2011-05-25,0,38.7678,-93.1172
30830,2011,2011-05-25,0,38.8369,-93.0356
30833,2011,2011-05-25,0,39.0536,-93.7375
30835,2011,2011-06-14,0,39.95,-92.8989
30838,2011,2011-06-18,1,37.38,-93.65
30842,2011,2011-06-18,1,37.46,-93.65
30843,2011,2011-06-18,0,37.42,-93.32
30846,2011,2011-09-18,0,36.5751,-94.01899999999999
30849,2011,2011-10-12,0,36.3905,-93.5954
30852,2012,2012-02-28,1,37.4533,-93.8529
30857,2012,2012-02-28,2,37.55,-93.1902
30860,2012,2012-02-29,1,37.5933,-92.8139
30863,2012,2012-02-29,1,37.7125,-92.8359
30865,2012,2012-02-29,2,36.6994,-93.9178
30868,2012,2012-02-29,2,36.6223,-93.46
30873,2012,2012-03-19,0,36.0851,-94.1375
30875,2012,2012-04-30,0,37.8278,-93.5659
30878,2012,2012-10-13,0,37.2772,-93.4429
30881,2012,2012-10-13,1,36.316,-94.2055
30885,2012,2012-12-19,1,35.399,-94.119
30974,2013,2013-01-29,1,37.8388,-93.8816
30975,2013,2013-01-29,1,37.9759,-93.6112
30976,2013,2013-01-29,1,36.024,-94.064
30977,2013,2013-01-29,1,36.295,-93.704
30978,2013,2013-04-10,2,35.489000000000004,-92.574
30979,2013,2013-05-19,0,37.3881,-93.9668
30980,2013,2013-05-20,1,38.7079,-93.3886
30981,2013,2013-05-20,0,37.654,-93.8301
30982,2013,2013-05-20,0,37.9375,-93.63600000000001
30983,2013,2013-05-20,1,36.32,-93.9296
30984,2013,2013-05-20,1,36.6279,-93.5845
30989,2013,2013-05-20,1,36.7895,-93.3925
30992,2013,2013-05-20,0,36.7755,-93.3772
30995,2013,2013-05-20,0,38.33,-92.87
30997,2013,2013-06-01,1,35.8367,-93.7525
